"","X","lagoslakeid","year","total_obs","count_oligotrophic","count_mesotrophic","count_eutrophic","Trophic_State","value","lake_namelagos","lake_centroidstate","lake_lat_decdeg","lake_lon_decdeg","trend"
"23060",23060,450562,2017,8,8,0,0,"Mesotrophic",0,"Spruce Lake","WY",42.96635,-109.62223,"trending oligotrophic"
"23061",23061,450562,2017,8,8,0,0,"Eutrophic",0,"Spruce Lake","WY",42.96635,-109.62223,"trending oligotrophic"
"23062",23062,450562,2018,7,6,1,0,"Oligotrophic",85.7142857142857,"Spruce Lake","WY",42.96635,-109.62223,"trending oligotrophic"
"23063",23063,450562,2018,7,6,1,0,"Mesotrophic",14.2857142857143,"Spruce Lake","WY",42.96635,-109.62223,"trending oligotrophic"
"23064",23064,450562,2018,7,6,1,0,"Eutrophic",0,"Spruce Lake","WY",42.96635,-109.62223,"trending oligotrophic"
"23065",23065,450562,2019,7,6,1,0,"Oligotrophic",85.7142857142857,"Spruce Lake","WY",42.96635,-109.62223,"trending oligotrophic"
"23066",23066,450562,2019,7,6,1,0,"Mesotrophic",14.2857142857143,"Spruce Lake","WY",42.96635,-109.62223,"trending oligotrophic"
"23067",23067,450562,2019,7,6,1,0,"Eutrophic",0,"Spruce Lake","WY",42.96635,-109.62223,"trending oligotrophic"
"23068",23068,450565,1985,3,3,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23069",23069,450565,1985,3,3,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23070",23070,450565,1985,3,3,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23071",23071,450565,1986,3,2,1,0,"Oligotrophic",66.6666666666667,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23072",23072,450565,1986,3,2,1,0,"Mesotrophic",33.3333333333333,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23073",23073,450565,1986,3,2,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23074",23074,450565,1987,2,2,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23075",23075,450565,1987,2,2,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23076",23076,450565,1987,2,2,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23077",23077,450565,1988,2,2,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23078",23078,450565,1988,2,2,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23079",23079,450565,1988,2,2,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23080",23080,450565,1989,4,3,1,0,"Oligotrophic",75,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23081",23081,450565,1989,4,3,1,0,"Mesotrophic",25,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23082",23082,450565,1989,4,3,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23083",23083,450565,1990,1,0,1,0,"Oligotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23084",23084,450565,1990,1,0,1,0,"Mesotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23085",23085,450565,1990,1,0,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23086",23086,450565,1991,4,3,1,0,"Oligotrophic",75,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23087",23087,450565,1991,4,3,1,0,"Mesotrophic",25,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23088",23088,450565,1991,4,3,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23089",23089,450565,1992,3,2,1,0,"Oligotrophic",66.6666666666667,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23090",23090,450565,1992,3,2,1,0,"Mesotrophic",33.3333333333333,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23091",23091,450565,1992,3,2,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23092",23092,450565,1993,4,4,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23093",23093,450565,1993,4,4,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23094",23094,450565,1993,4,4,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23095",23095,450565,1994,5,4,1,0,"Oligotrophic",80,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23096",23096,450565,1994,5,4,1,0,"Mesotrophic",20,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23097",23097,450565,1994,5,4,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23098",23098,450565,1995,1,0,1,0,"Oligotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23099",23099,450565,1995,1,0,1,0,"Mesotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23100",23100,450565,1995,1,0,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23101",23101,450565,1996,5,5,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23102",23102,450565,1996,5,5,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23103",23103,450565,1996,5,5,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23104",23104,450565,1997,2,2,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23105",23105,450565,1997,2,2,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23106",23106,450565,1997,2,2,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23107",23107,450565,1998,3,2,1,0,"Oligotrophic",66.6666666666667,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23108",23108,450565,1998,3,2,1,0,"Mesotrophic",33.3333333333333,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23109",23109,450565,1998,3,2,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23110",23110,450565,1999,8,8,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23111",23111,450565,1999,8,8,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23112",23112,450565,1999,8,8,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23113",23113,450565,2000,7,5,2,0,"Oligotrophic",71.4285714285714,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23114",23114,450565,2000,7,5,2,0,"Mesotrophic",28.5714285714286,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23115",23115,450565,2000,7,5,2,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23116",23116,450565,2001,10,9,1,0,"Oligotrophic",90,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23117",23117,450565,2001,10,9,1,0,"Mesotrophic",10,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23118",23118,450565,2001,10,9,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23119",23119,450565,2002,9,8,1,0,"Oligotrophic",88.8888888888889,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23120",23120,450565,2002,9,8,1,0,"Mesotrophic",11.1111111111111,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23121",23121,450565,2002,9,8,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23122",23122,450565,2003,6,5,1,0,"Oligotrophic",83.3333333333333,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23123",23123,450565,2003,6,5,1,0,"Mesotrophic",16.6666666666667,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23124",23124,450565,2003,6,5,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23125",23125,450565,2004,4,3,1,0,"Oligotrophic",75,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23126",23126,450565,2004,4,3,1,0,"Mesotrophic",25,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23127",23127,450565,2004,4,3,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23128",23128,450565,2005,9,7,2,0,"Oligotrophic",77.7777777777778,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23129",23129,450565,2005,9,7,2,0,"Mesotrophic",22.2222222222222,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23130",23130,450565,2005,9,7,2,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23131",23131,450565,2006,8,7,1,0,"Oligotrophic",87.5,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23132",23132,450565,2006,8,7,1,0,"Mesotrophic",12.5,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23133",23133,450565,2006,8,7,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23134",23134,450565,2007,5,5,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23135",23135,450565,2007,5,5,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23136",23136,450565,2007,5,5,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23137",23137,450565,2008,7,6,1,0,"Oligotrophic",85.7142857142857,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23138",23138,450565,2008,7,6,1,0,"Mesotrophic",14.2857142857143,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23139",23139,450565,2008,7,6,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23140",23140,450565,2009,10,10,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23141",23141,450565,2009,10,10,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23142",23142,450565,2009,10,10,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23143",23143,450565,2010,6,6,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23144",23144,450565,2010,6,6,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23145",23145,450565,2010,6,6,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23146",23146,450565,2011,7,6,1,0,"Oligotrophic",85.7142857142857,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23147",23147,450565,2011,7,6,1,0,"Mesotrophic",14.2857142857143,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23148",23148,450565,2011,7,6,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23149",23149,450565,2012,3,3,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23150",23150,450565,2012,3,3,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23151",23151,450565,2012,3,3,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23152",23152,450565,2013,5,3,2,0,"Oligotrophic",60,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23153",23153,450565,2013,5,3,2,0,"Mesotrophic",40,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23154",23154,450565,2013,5,3,2,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23155",23155,450565,2014,6,6,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23156",23156,450565,2014,6,6,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23157",23157,450565,2014,6,6,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23158",23158,450565,2015,9,9,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23159",23159,450565,2015,9,9,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23160",23160,450565,2015,9,9,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23161",23161,450565,2016,8,8,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23162",23162,450565,2016,8,8,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23163",23163,450565,2016,8,8,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23164",23164,450565,2017,7,7,0,0,"Oligotrophic",100,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23165",23165,450565,2017,7,7,0,0,"Mesotrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23166",23166,450565,2017,7,7,0,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23167",23167,450565,2018,5,4,1,0,"Oligotrophic",80,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23168",23168,450565,2018,5,4,1,0,"Mesotrophic",20,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23169",23169,450565,2018,5,4,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23170",23170,450565,2019,5,4,1,0,"Oligotrophic",80,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23171",23171,450565,2019,5,4,1,0,"Mesotrophic",20,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23172",23172,450565,2019,5,4,1,0,"Eutrophic",0,NA,"WY",42.97793,-109.60679,"trending oligotrophic"
"23173",23173,450570,1984,1,1,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23174",23174,450570,1984,1,1,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23175",23175,450570,1984,1,1,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23176",23176,450570,1985,2,2,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23177",23177,450570,1985,2,2,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23178",23178,450570,1985,2,2,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23179",23179,450570,1986,3,3,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23180",23180,450570,1986,3,3,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23181",23181,450570,1986,3,3,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23182",23182,450570,1987,4,4,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23183",23183,450570,1987,4,4,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23184",23184,450570,1987,4,4,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23185",23185,450570,1988,1,1,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23186",23186,450570,1988,1,1,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23187",23187,450570,1988,1,1,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23188",23188,450570,1989,5,3,2,0,"Oligotrophic",60,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23189",23189,450570,1989,5,3,2,0,"Mesotrophic",40,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23190",23190,450570,1989,5,3,2,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23191",23191,450570,1990,3,1,2,0,"Oligotrophic",33.3333333333333,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23192",23192,450570,1990,3,1,2,0,"Mesotrophic",66.6666666666667,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23193",23193,450570,1990,3,1,2,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23194",23194,450570,1991,4,3,1,0,"Oligotrophic",75,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23195",23195,450570,1991,4,3,1,0,"Mesotrophic",25,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23196",23196,450570,1991,4,3,1,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23197",23197,450570,1992,4,4,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23198",23198,450570,1992,4,4,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23199",23199,450570,1992,4,4,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23200",23200,450570,1993,5,5,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23201",23201,450570,1993,5,5,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23202",23202,450570,1993,5,5,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23203",23203,450570,1994,5,4,1,0,"Oligotrophic",80,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23204",23204,450570,1994,5,4,1,0,"Mesotrophic",20,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23205",23205,450570,1994,5,4,1,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23206",23206,450570,1995,1,1,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23207",23207,450570,1995,1,1,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23208",23208,450570,1995,1,1,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23209",23209,450570,1996,7,5,2,0,"Oligotrophic",71.4285714285714,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23210",23210,450570,1996,7,5,2,0,"Mesotrophic",28.5714285714286,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23211",23211,450570,1996,7,5,2,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23212",23212,450570,1997,3,3,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23213",23213,450570,1997,3,3,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23214",23214,450570,1997,3,3,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23215",23215,450570,1998,4,4,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23216",23216,450570,1998,4,4,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23217",23217,450570,1998,4,4,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23218",23218,450570,1999,8,8,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23219",23219,450570,1999,8,8,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23220",23220,450570,1999,8,8,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23221",23221,450570,2000,8,7,1,0,"Oligotrophic",87.5,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23222",23222,450570,2000,8,7,1,0,"Mesotrophic",12.5,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23223",23223,450570,2000,8,7,1,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23224",23224,450570,2001,9,9,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23225",23225,450570,2001,9,9,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23226",23226,450570,2001,9,9,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23227",23227,450570,2002,9,8,1,0,"Oligotrophic",88.8888888888889,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23228",23228,450570,2002,9,8,1,0,"Mesotrophic",11.1111111111111,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23229",23229,450570,2002,9,8,1,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23230",23230,450570,2003,8,8,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23231",23231,450570,2003,8,8,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23232",23232,450570,2003,8,8,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23233",23233,450570,2004,7,6,1,0,"Oligotrophic",85.7142857142857,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23234",23234,450570,2004,7,6,1,0,"Mesotrophic",14.2857142857143,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23235",23235,450570,2004,7,6,1,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23236",23236,450570,2005,9,8,1,0,"Oligotrophic",88.8888888888889,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23237",23237,450570,2005,9,8,1,0,"Mesotrophic",11.1111111111111,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23238",23238,450570,2005,9,8,1,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23239",23239,450570,2006,11,7,4,0,"Oligotrophic",63.6363636363636,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23240",23240,450570,2006,11,7,4,0,"Mesotrophic",36.3636363636364,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23241",23241,450570,2006,11,7,4,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23242",23242,450570,2007,10,9,1,0,"Oligotrophic",90,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23243",23243,450570,2007,10,9,1,0,"Mesotrophic",10,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23244",23244,450570,2007,10,9,1,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23245",23245,450570,2008,7,7,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23246",23246,450570,2008,7,7,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23247",23247,450570,2008,7,7,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23248",23248,450570,2009,9,9,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23249",23249,450570,2009,9,9,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23250",23250,450570,2009,9,9,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23251",23251,450570,2010,8,8,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23252",23252,450570,2010,8,8,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23253",23253,450570,2010,8,8,0,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23254",23254,450570,2011,7,6,1,0,"Oligotrophic",85.7142857142857,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23255",23255,450570,2011,7,6,1,0,"Mesotrophic",14.2857142857143,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23256",23256,450570,2011,7,6,1,0,"Eutrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23257",23257,450570,2012,4,4,0,0,"Oligotrophic",100,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
"23258",23258,450570,2012,4,4,0,0,"Mesotrophic",0,"Lovatt Lake","WY",42.88571,-109.57213,"no trend"
